"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3650702";"";"None";"385.48";"0";"3.82";"BDBM148086";"CN(C)c1ccc(Nc2nccc(-c3ccc(N4CCCC4)c(C#N)c3)n2)cn1";"IC50";"'<'";"30.0";"nM";"";"";"286073";"UO_0000065";"";"";"";"";"0";"CHEMBL3707833";"Time-Resolved Fluorescence-based Lanthascreen Assay: Inhibitions studies were performed using a time-resolved fluorescence-based Lanthascreen assay. Phosphorylation of a fluorescein-labelled substrate peptide is measured using terbium-labeled phosphospecific antibodies. Terbium is excited at 340 nm and the FRET energy transfer to fluorescein is measured at 495 and 520 nm. The emission ratio between 520 and 495 is a measure of the level of phosphorylation of the substrate by the kinase.Kinase inhibition assays (10 Î¼L) were performed at 20Â° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 Î¼M) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBÎ± substrate (DRHDSGLDSMKDE), 20 Î¼M ATP, 2 nM or 8 nM IKKÎµ or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639223";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687148";"";"None";"458.57";"0";"4.38";"BDBM144182";"CN1CCC(n2cc(Nc3cc(-c4ccc(OC5CCOCC5)c(C#N)c4)ccn3)cn2)CC1";"IC50";"'='";"83.0";"nM";"7.08";"";"280334";"UO_0000065";"15.44";"0.28";"2.70";"8.03";"0";"CHEMBL3706282";"Flashplate Assay: The kinase assay is performed as 384-well flashplate assay (for example for Topcount measurement).0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) and 10 uM ATP (spiked with 0.25 uCi of 33P-ATP/well) are incubated at 30 C. for 120 min in a total volume of 50 ul (10 mM MOPS, 10 mM Mg acetate, 0.1 mM EGTA, 1 mM DTT, 0.02% of Brij35, 0.1% of BSA, pH 7.5) with or without test compound. The reaction is stopped with 25 ul of 200 mM EDTA. After 30 min at room temperature, the liquid is removed, and each well is washed three times with 100 ul of 0.9% sodium chloride solution. Non-specific reaction is measured in the presence of 100 nM staurosporine. The radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638777";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687157";"";"None";"373.42";"0";"3.71";"BDBM144191";"N#Cc1cc(-c2ccnc(Nc3ncccn3)c2)ccc1OC1CCOCC1";"IC50";"'='";"670.0";"nM";"6.17";"";"280343";"UO_0000065";"16.53";"0.30";"2.46";"6.64";"0";"CHEMBL3706282";"Flashplate Assay: The kinase assay is performed as 384-well flashplate assay (for example for Topcount measurement).0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) and 10 uM ATP (spiked with 0.25 uCi of 33P-ATP/well) are incubated at 30 C. for 120 min in a total volume of 50 ul (10 mM MOPS, 10 mM Mg acetate, 0.1 mM EGTA, 1 mM DTT, 0.02% of Brij35, 0.1% of BSA, pH 7.5) with or without test compound. The reaction is stopped with 25 ul of 200 mM EDTA. After 30 min at room temperature, the liquid is removed, and each well is washed three times with 100 ul of 0.9% sodium chloride solution. Non-specific reaction is measured in the presence of 100 nM staurosporine. The radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638777";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687158";"";"None";"402.45";"0";"3.81";"BDBM144192";"N#Cc1cc(-c2ccnc(Nc3ccc(CO)cn3)c2)ccc1OC1CCOCC1";"IC50";"'='";"14.0";"nM";"7.85";"";"280344";"UO_0000065";"19.52";"0.36";"4.04";"7.83";"0";"CHEMBL3706282";"Flashplate Assay: The kinase assay is performed as 384-well flashplate assay (for example for Topcount measurement).0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) and 10 uM ATP (spiked with 0.25 uCi of 33P-ATP/well) are incubated at 30 C. for 120 min in a total volume of 50 ul (10 mM MOPS, 10 mM Mg acetate, 0.1 mM EGTA, 1 mM DTT, 0.02% of Brij35, 0.1% of BSA, pH 7.5) with or without test compound. The reaction is stopped with 25 ul of 200 mM EDTA. After 30 min at room temperature, the liquid is removed, and each well is washed three times with 100 ul of 0.9% sodium chloride solution. Non-specific reaction is measured in the presence of 100 nM staurosporine. The radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638777";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687159";"";"None";"444.54";"0";"4.04";"BDBM144193";"N#Cc1cc(-c2ccnc(Nc3cnn(C4CCNCC4)c3)c2)ccc1OC1CCOCC1";"IC50";"'='";"71.0";"nM";"7.15";"";"280345";"UO_0000065";"16.08";"0.30";"3.11";"7.37";"0";"CHEMBL3706282";"Flashplate Assay: The kinase assay is performed as 384-well flashplate assay (for example for Topcount measurement).0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) and 10 uM ATP (spiked with 0.25 uCi of 33P-ATP/well) are incubated at 30 C. for 120 min in a total volume of 50 ul (10 mM MOPS, 10 mM Mg acetate, 0.1 mM EGTA, 1 mM DTT, 0.02% of Brij35, 0.1% of BSA, pH 7.5) with or without test compound. The reaction is stopped with 25 ul of 200 mM EDTA. After 30 min at room temperature, the liquid is removed, and each well is washed three times with 100 ul of 0.9% sodium chloride solution. Non-specific reaction is measured in the presence of 100 nM staurosporine. The radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638777";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687181";"";"None";"431.50";"0";"3.05";"BDBM144215";"N#Cc1cc(-c2ccnc(Nc3cnn(C4CCNC4)c3)n2)ccc1OC1CCOCC1";"IC50";"'='";"7.0";"nM";"8.15";"";"280367";"UO_0000065";"18.90";"0.35";"5.10";"7.42";"0";"CHEMBL3706282";"Flashplate Assay: The kinase assay is performed as 384-well flashplate assay (for example for Topcount measurement).0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) and 10 uM ATP (spiked with 0.25 uCi of 33P-ATP/well) are incubated at 30 C. for 120 min in a total volume of 50 ul (10 mM MOPS, 10 mM Mg acetate, 0.1 mM EGTA, 1 mM DTT, 0.02% of Brij35, 0.1% of BSA, pH 7.5) with or without test compound. The reaction is stopped with 25 ul of 200 mM EDTA. After 30 min at room temperature, the liquid is removed, and each well is washed three times with 100 ul of 0.9% sodium chloride solution. Non-specific reaction is measured in the presence of 100 nM staurosporine. The radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638777";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3682430";"";"None";"455.56";"0";"4.78";"BDBM144137";"N#Cc1cc(-c2ccnc(Nc3cc(C4CCNCC4)ccn3)c2)ccc1OC1CCOCC1";"IC50";"'='";"2.0";"nM";"8.70";"";"280383";"UO_0000065";"19.10";"0.35";"3.92";"9.45";"0";"CHEMBL3706282";"Flashplate Assay: The kinase assay is performed as 384-well flashplate assay (for example for Topcount measurement).0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) and 10 uM ATP (spiked with 0.25 uCi of 33P-ATP/well) are incubated at 30 C. for 120 min in a total volume of 50 ul (10 mM MOPS, 10 mM Mg acetate, 0.1 mM EGTA, 1 mM DTT, 0.02% of Brij35, 0.1% of BSA, pH 7.5) with or without test compound. The reaction is stopped with 25 ul of 200 mM EDTA. After 30 min at room temperature, the liquid is removed, and each well is washed three times with 100 ul of 0.9% sodium chloride solution. Non-specific reaction is measured in the presence of 100 nM staurosporine. The radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638777";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687143";"";"None";"439.56";"1";"5.33";"BDBM144177";"N#Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cn3)c2)ccc1CCC1CCC1";"IC50";"'='";"54.0";"nM";"7.27";"";"280422";"UO_0000065";"16.53";"0.30";"1.94";"9.81";"0";"CHEMBL3706282";"Flashplate Assay: The kinase assay is performed as 384-well flashplate assay (for example for Topcount measurement).0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) and 10 uM ATP (spiked with 0.25 uCi of 33P-ATP/well) are incubated at 30 C. for 120 min in a total volume of 50 ul (10 mM MOPS, 10 mM Mg acetate, 0.1 mM EGTA, 1 mM DTT, 0.02% of Brij35, 0.1% of BSA, pH 7.5) with or without test compound. The reaction is stopped with 25 ul of 200 mM EDTA. After 30 min at room temperature, the liquid is removed, and each well is washed three times with 100 ul of 0.9% sodium chloride solution. Non-specific reaction is measured in the presence of 100 nM staurosporine. The radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638777";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3934112";"";"None";"313.34";"0";"1.88";"BDBM205235";"NC(=O)c1nc(-c2ccncc2)sc1NC(=O)c1ccc[nH]1";"IC50";"'='";"120.0";"nM";"6.92";"";"363293";"UO_0000065";"22.09";"0.43";"5.04";"6.08";"0";"CHEMBL3887915";"TBK1 Enzyme Assay: The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 μM ATP (spiked with 0.25 μCi 33P-ATP/well) are incubated in a total volume of 50 μl (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 μl 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 μl 0.9% sodium chloride solution. Nonspecific reaction is determined in presence of 100 nM Staurosporine. Radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886503";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3125723";"";"None";"452.58";"0";"3.38";"23";"COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=S)cnc3[nH]2)cc1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"16.21";"0.31";"3.96";"6.22";"0";"CHEMBL3132514";"Inhibition of recombinant full-length TBK1 (unknown origin) using CK1tide as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124838";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3936393";"";"None";"357.38";"0";"2.56";"BDBM209658";"Nc1ncc(-c2cccc(-n3cccn3)c2)cc1C(=O)Nc1ccnnc1";"IC50";"'='";"790.0";"nM";"6.10";"";"370548";"UO_0000065";"17.08";"0.31";"3.54";"5.47";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3953248";"";"None";"352.40";"0";"2.13";"BDBM209660";"COCCn1cc(-c2cnc(N)c(C(=O)Nc3ccnc(C)c3)c2)cn1";"IC50";"'='";"1200.0";"nM";"5.92";"";"370550";"UO_0000065";"16.80";"0.31";"3.79";"5.48";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3925708";"";"None";"435.51";"0";"3.62";"BDBM209669";"Nc1ncc(-c2ccc(CN3CCOCC3)s2)cc1C(=O)Nc1ccnc2ccoc12";"IC50";"'='";"890.0";"nM";"6.05";"";"370559";"UO_0000065";"13.89";"0.27";"2.43";"5.68";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3922312";"";"None";"395.49";"0";"2.87";"BDBM209683";"Nc1ncc(-c2csc(CN3CCOCC3)c2)cc1C(=O)Nc1ccncc1";"IC50";"'='";"140.0";"nM";"6.85";"";"370571";"UO_0000065";"17.33";"0.33";"3.98";"7.34";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL2011941";"";"None";"555.52";"1";"4.97";"4p";"O=C(NCCCNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc12)C1CCC1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"15.12";"0.32";"3.43";"8.82";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2011943";"";"None";"436.52";"0";"2.84";"5b";"COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=O)cnc3[nH]2)cc1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"18.43";"0.34";"5.21";"5.96";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL288441";"BOSUTINIB";"4.0";"530.46";"2";"5.19";"SKI-606";"COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl";"IC50";"'='";"471.0";"nM";"6.33";"";"";"UO_0000065";"11.93";"0.24";"1.14";"7.63";"0";"CHEMBL1244348";"Inhibition of TBK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240341";"1";"Scientific Literature";"Leukemia";"2009";"None";"";""
"CHEMBL3650731";"";"None";"442.53";"0";"3.25";"BDBM148115";"CN(C)CC(=O)Nc1ccc(Nc2nccc(-c3ccc(N4CCCC4)c(C#N)c3)n2)cn1";"IC50";"'<'";"30.0";"nM";"";"";"286096";"UO_0000065";"";"";"";"";"0";"CHEMBL3707833";"Time-Resolved Fluorescence-based Lanthascreen Assay: Inhibitions studies were performed using a time-resolved fluorescence-based Lanthascreen assay. Phosphorylation of a fluorescein-labelled substrate peptide is measured using terbium-labeled phosphospecific antibodies. Terbium is excited at 340 nm and the FRET energy transfer to fluorescein is measured at 495 and 520 nm. The emission ratio between 520 and 495 is a measure of the level of phosphorylation of the substrate by the kinase.Kinase inhibition assays (10 Î¼L) were performed at 20Â° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 Î¼M) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBÎ± substrate (DRHDSGLDSMKDE), 20 Î¼M ATP, 2 nM or 8 nM IKKÎµ or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639223";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3963738";"";"None";"427.51";"0";"3.59";"BDBM245933";"N#Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cnc1N1CCCC1";"IC50";"'<'";"15.0";"nM";"";"";"429016";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
